Date,Dish_Name,Quantity_Sold
10/2/2025,Garlic flavor - Qian fish,14
10/2/2025,Pickled mustard greens flavor - Jiangtuan,1
10/2/2025,Pickled mustard greens flavor - Sea bass,2
10/2/2025,Pickled mustard greens flavor - Qian fish,1
10/2/2025,Green pepper flavor - Jiangtuan,10
10/2/2025,Green pepper flavor - Sea bass,11
10/2/2025,Green pepper flavor - Qian fish,10
10/2/2025,Mala flavor - Jiangtuan,13
10/2/2025,Mala flavor - Sea bass,13
10/2/2025,Mala flavor - Qian fish,13
10/3/2025,Chicken knee cartilage,42
10/3/2025,Grilled lamb skewers,109
10/3/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/3/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/3/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/3/2025,Garlic flavor - Jiangtuan,8
10/3/2025,Garlic flavor - Sea bass,8
10/3/2025,Garlic flavor - Qian fish,18
10/3/2025,Pickled mustard greens flavor - Jiangtuan,1
10/3/2025,Pickled mustard greens flavor - Sea bass,1
10/3/2025,Pickled mustard greens flavor - Qian fish,1
10/3/2025,Green pepper flavor - Jiangtuan,7
10/3/2025,Green pepper flavor - Sea bass,7
10/3/2025,Green pepper flavor - Qian fish,7
10/3/2025,Mala flavor - Jiangtuan,16
10/3/2025,Mala flavor - Sea bass,16
10/3/2025,Mala flavor - Qian fish,16
10/4/2025,Chicken knee cartilage,48
10/4/2025,Grilled lamb skewers,108
10/4/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/4/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/4/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/4/2025,Garlic flavor - Jiangtuan,7
10/4/2025,Garlic flavor - Sea bass,7
10/4/2025,Garlic flavor - Qian fish,12
10/4/2025,Pickled mustard greens flavor - Jiangtuan,1
10/4/2025,Pickled mustard greens flavor - Sea bass,1
10/4/2025,Pickled mustard greens flavor - Qian fish,1
10/4/2025,Green pepper flavor - Jiangtuan,6
10/4/2025,Green pepper flavor - Sea bass,6
10/4/2025,Green pepper flavor - Qian fish,7
10/4/2025,Mala flavor - Jiangtuan,16
10/4/2025,Mala flavor - Sea bass,16
10/4/2025,Mala flavor - Qian fish,16
10/5/2025,Chicken knee cartilage,61
10/5/2025,Grilled lamb skewers,133
10/5/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/5/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/5/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/5/2025,Garlic flavor - Jiangtuan,7
10/5/2025,Garlic flavor - Sea bass,7
10/5/2025,Garlic flavor - Qian fish,18
10/5/2025,Pickled mustard greens flavor - Jiangtuan,1
10/5/2025,Pickled mustard greens flavor - Sea bass,1
10/5/2025,Pickled mustard greens flavor - Qian fish,1
10/5/2025,Green pepper flavor - Jiangtuan,10
10/5/2025,Green pepper flavor - Sea bass,10
10/5/2025,Green pepper flavor - Qian fish,10
10/5/2025,Mala flavor - Jiangtuan,14
10/5/2025,Mala flavor - Sea bass,14
10/5/2025,Mala flavor - Qian fish,14
10/6/2025,Chicken knee cartilage,93
10/6/2025,Grilled lamb skewers,153
10/6/2025,Old-jar pickled mustard greens flavor - Jiangtuan,4
10/6/2025,Old-jar pickled mustard greens flavor - Sea bass,4
10/6/2025,Old-jar pickled mustard greens flavor - Qian fish,4
10/6/2025,Garlic flavor - Jiangtuan,13
10/6/2025,Garlic flavor - Sea bass,13
10/6/2025,Garlic flavor - Qian fish,30
10/6/2025,Pickled mustard greens flavor - Jiangtuan,1
10/6/2025,Pickled mustard greens flavor - Sea bass,1
10/6/2025,Pickled mustard greens flavor - Qian fish,1
10/6/2025,Green pepper flavor - Jiangtuan,11
10/6/2025,Green pepper flavor - Sea bass,11
10/6/2025,Green pepper flavor - Qian fish,11
10/6/2025,Mala flavor - Jiangtuan,30
10/6/2025,Mala flavor - Sea bass,30
10/6/2025,Mala flavor - Qian fish,30
10/7/2025,Chicken knee cartilage,74
10/7/2025,Grilled lamb skewers,137
10/7/2025,Old-jar pickled mustard greens flavor - Jiangtuan,4
10/7/2025,Old-jar pickled mustard greens flavor - Sea bass,4
10/7/2025,Old-jar pickled mustard greens flavor - Qian fish,4
10/7/2025,Garlic flavor - Jiangtuan,12
10/7/2025,Garlic flavor - Sea bass,12
10/7/2025,Garlic flavor - Qian fish,25
10/7/2025,Pickled mustard greens flavor - Jiangtuan,1
10/7/2025,Pickled mustard greens flavor - Sea bass,1
10/7/2025,Pickled mustard greens flavor - Qian fish,2
10/7/2025,Green pepper flavor - Jiangtuan,9
10/7/2025,Green pepper flavor - Sea bass,9
10/7/2025,Green pepper flavor - Qian fish,9
10/7/2025,Mala flavor - Jiangtuan,16
10/7/2025,Mala flavor - Sea bass,16
10/7/2025,Mala flavor - Qian fish,17
10/8/2025,Chicken knee cartilage,36
10/8/2025,Grilled lamb skewers,124
10/8/2025,Old-jar pickled mustard greens flavor - Jiangtuan,4
10/8/2025,Old-jar pickled mustard greens flavor - Sea bass,4
10/8/2025,Old-jar pickled mustard greens flavor - Qian fish,4
10/8/2025,Garlic flavor - Jiangtuan,9
10/8/2025,Garlic flavor - Sea bass,8
10/8/2025,Garlic flavor - Qian fish,20
10/8/2025,Pickled mustard greens flavor - Jiangtuan,3
10/8/2025,Pickled mustard greens flavor - Sea bass,3
10/8/2025,Pickled mustard greens flavor - Qian fish,3
10/8/2025,Green pepper flavor - Jiangtuan,8
10/8/2025,Green pepper flavor - Sea bass,8
10/8/2025,Green pepper flavor - Qian fish,8
10/8/2025,Mala flavor - Jiangtuan,13
10/8/2025,Mala flavor - Sea bass,13
10/8/2025,Mala flavor - Qian fish,13
10/9/2025,Chicken knee cartilage,12
10/9/2025,Grilled lamb skewers,43
10/9/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
10/9/2025,Old-jar pickled mustard greens flavor - Sea bass,1
10/9/2025,Old-jar pickled mustard greens flavor - Qian fish,1
10/9/2025,Garlic flavor - Jiangtuan,3
10/9/2025,Garlic flavor - Sea bass,3
10/9/2025,Garlic flavor - Qian fish,6
10/9/2025,Pickled mustard greens flavor - Jiangtuan,3
10/9/2025,Pickled mustard greens flavor - Sea bass,3
10/9/2025,Pickled mustard greens flavor - Qian fish,3
10/9/2025,Green pepper flavor - Jiangtuan,6
10/9/2025,Green pepper flavor - Sea bass,6
10/9/2025,Green pepper flavor - Qian fish,6
10/9/2025,Mala flavor - Jiangtuan,11
10/9/2025,Mala flavor - Sea bass,11
10/9/2025,Mala flavor - Qian fish,11
10/10/2025,Chicken knee cartilage,27
10/10/2025,Grilled lamb skewers,30
10/10/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
10/10/2025,Old-jar pickled mustard greens flavor - Sea bass,1
10/10/2025,Old-jar pickled mustard greens flavor - Qian fish,1
10/10/2025,Garlic flavor - Jiangtuan,4
10/10/2025,Garlic flavor - Sea bass,4
10/10/2025,Garlic flavor - Qian fish,6
10/10/2025,Pickled mustard greens flavor - Jiangtuan,1
10/10/2025,Pickled mustard greens flavor - Sea bass,1
10/10/2025,Pickled mustard greens flavor - Qian fish,1
10/10/2025,Green pepper flavor - Jiangtuan,5
10/10/2025,Green pepper flavor - Sea bass,5
10/10/2025,Green pepper flavor - Qian fish,5
10/10/2025,Mala flavor - Jiangtuan,12
10/10/2025,Mala flavor - Sea bass,12
10/10/2025,Mala flavor - Qian fish,12
10/11/2025,Chicken knee cartilage,25
10/11/2025,Grilled lamb skewers,59
10/11/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/11/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/11/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/11/2025,Garlic flavor - Jiangtuan,6
10/11/2025,Garlic flavor - Sea bass,6
10/11/2025,Garlic flavor - Qian fish,12
10/11/2025,Pickled mustard greens flavor - Jiangtuan,1
10/11/2025,Pickled mustard greens flavor - Sea bass,1
10/11/2025,Pickled mustard greens flavor - Qian fish,1
10/11/2025,Green pepper flavor - Jiangtuan,5
10/11/2025,Green pepper flavor - Sea bass,5
10/11/2025,Green pepper flavor - Qian fish,5
10/11/2025,Mala flavor - Jiangtuan,17
10/11/2025,Mala flavor - Sea bass,17
10/11/2025,Mala flavor - Qian fish,17
10/12/2025,Chicken knee cartilage,34
10/12/2025,Grilled lamb skewers,79
10/12/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/12/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/12/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/12/2025,Garlic flavor - Jiangtuan,9
10/12/2025,Garlic flavor - Sea bass,9
10/12/2025,Garlic flavor - Qian fish,19
10/12/2025,Green pepper flavor - Jiangtuan,7
10/12/2025,Green pepper flavor - Sea bass,7
10/12/2025,Green pepper flavor - Qian fish,7
10/12/2025,Mala flavor - Jiangtuan,17
10/12/2025,Mala flavor - Sea bass,17
10/12/2025,Mala flavor - Qian fish,17
10/13/2025,Chicken knee cartilage,49
10/13/2025,Grilled lamb skewers,38
10/13/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
10/13/2025,Old-jar pickled mustard greens flavor - Sea bass,1
10/13/2025,Old-jar pickled mustard greens flavor - Qian fish,1
10/13/2025,Garlic flavor - Jiangtuan,2
10/13/2025,Garlic flavor - Sea bass,2
10/13/2025,Garlic flavor - Qian fish,5
10/13/2025,Pickled mustard greens flavor - Jiangtuan,1
10/13/2025,Pickled mustard greens flavor - Sea bass,1
10/13/2025,Pickled mustard greens flavor - Qian fish,1
10/13/2025,Green pepper flavor - Jiangtuan,3
10/13/2025,Green pepper flavor - Sea bass,3
10/13/2025,Green pepper flavor - Qian fish,3
10/13/2025,Mala flavor - Jiangtuan,10
10/13/2025,Mala flavor - Sea bass,10
10/13/2025,Mala flavor - Qian fish,10
10/14/2025,Chicken knee cartilage,34
10/14/2025,Grilled lamb skewers,59
10/14/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/14/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/14/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/14/2025,Garlic flavor - Jiangtuan,4
10/14/2025,Garlic flavor - Sea bass,4
10/14/2025,Garlic flavor - Qian fish,7
10/14/2025,Pickled mustard greens flavor - Jiangtuan,1
10/14/2025,Pickled mustard greens flavor - Sea bass,1
10/14/2025,Pickled mustard greens flavor - Qian fish,1
10/14/2025,Green pepper flavor - Jiangtuan,4
10/14/2025,Green pepper flavor - Sea bass,4
10/14/2025,Green pepper flavor - Qian fish,4
10/14/2025,Mala flavor - Jiangtuan,10
10/14/2025,Mala flavor - Sea bass,10
10/14/2025,Mala flavor - Qian fish,10
10/15/2025,Chicken knee cartilage,24
10/15/2025,Grilled lamb skewers,45
10/15/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/15/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/15/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/15/2025,Garlic flavor - Jiangtuan,4
10/15/2025,Garlic flavor - Sea bass,4
10/15/2025,Garlic flavor - Qian fish,8
10/15/2025,Pickled mustard greens flavor - Jiangtuan,1
10/15/2025,Pickled mustard greens flavor - Sea bass,1
10/15/2025,Pickled mustard greens flavor - Qian fish,2
10/15/2025,Green pepper flavor - Jiangtuan,3
10/15/2025,Green pepper flavor - Sea bass,3
10/15/2025,Green pepper flavor - Qian fish,3
10/15/2025,Mala flavor - Jiangtuan,11
10/15/2025,Mala flavor - Sea bass,11
10/15/2025,Mala flavor - Qian fish,11
10/16/2025,Chicken knee cartilage,27
10/16/2025,Grilled lamb skewers,35
10/16/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/16/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/16/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/16/2025,Garlic flavor - Jiangtuan,3
10/16/2025,Garlic flavor - Sea bass,3
10/16/2025,Garlic flavor - Qian fish,5
10/16/2025,Pickled mustard greens flavor - Jiangtuan,1
10/16/2025,Pickled mustard greens flavor - Sea bass,1
10/16/2025,Pickled mustard greens flavor - Qian fish,1
10/16/2025,Green pepper flavor - Jiangtuan,4
10/16/2025,Green pepper flavor - Sea bass,4
10/16/2025,Green pepper flavor - Qian fish,4
10/16/2025,Mala flavor - Jiangtuan,12
10/16/2025,Mala flavor - Sea bass,11
10/16/2025,Mala flavor - Qian fish,11
10/17/2025,Chicken knee cartilage,31
10/17/2025,Grilled lamb skewers,59
10/17/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/17/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/17/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/17/2025,Garlic flavor - Jiangtuan,4
10/17/2025,Garlic flavor - Sea bass,4
10/17/2025,Garlic flavor - Qian fish,8
10/17/2025,Pickled mustard greens flavor - Jiangtuan,1
10/17/2025,Pickled mustard greens flavor - Sea bass,1
10/17/2025,Pickled mustard greens flavor - Qian fish,1
10/17/2025,Green pepper flavor - Jiangtuan,6
10/17/2025,Green pepper flavor - Sea bass,6
10/17/2025,Green pepper flavor - Qian fish,6
10/17/2025,Mala flavor - Jiangtuan,19
10/17/2025,Mala flavor - Sea bass,19
10/17/2025,Mala flavor - Qian fish,19
10/18/2025,Chicken knee cartilage,32
10/18/2025,Grilled lamb skewers,58
10/18/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/18/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/18/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/18/2025,Garlic flavor - Jiangtuan,9
10/18/2025,Garlic flavor - Sea bass,10
10/18/2025,Garlic flavor - Qian fish,19
10/18/2025,Pickled mustard greens flavor - Jiangtuan,1
10/18/2025,Pickled mustard greens flavor - Sea bass,1
10/18/2025,Pickled mustard greens flavor - Qian fish,1
10/18/2025,Green pepper flavor - Jiangtuan,6
10/18/2025,Green pepper flavor - Sea bass,7
10/18/2025,Green pepper flavor - Qian fish,7
10/18/2025,Mala flavor - Jiangtuan,18
10/18/2025,Mala flavor - Sea bass,18
10/18/2025,Mala flavor - Qian fish,18
10/19/2025,Chicken knee cartilage,49
10/19/2025,Grilled lamb skewers,80
10/19/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/19/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/19/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/19/2025,Garlic flavor - Jiangtuan,9
10/19/2025,Garlic flavor - Sea bass,9
10/19/2025,Garlic flavor - Qian fish,19
10/19/2025,Pickled mustard greens flavor - Jiangtuan,1
10/19/2025,Pickled mustard greens flavor - Sea bass,1
10/19/2025,Pickled mustard greens flavor - Qian fish,1
10/19/2025,Green pepper flavor - Jiangtuan,7
10/19/2025,Green pepper flavor - Sea bass,7
10/19/2025,Green pepper flavor - Qian fish,7
10/19/2025,Mala flavor - Jiangtuan,21
10/19/2025,Mala flavor - Sea bass,21
10/19/2025,Mala flavor - Qian fish,21
10/20/2025,Chicken knee cartilage,41
10/20/2025,Grilled lamb skewers,29
10/20/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/20/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/20/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/20/2025,Garlic flavor - Jiangtuan,5
10/20/2025,Garlic flavor - Sea bass,5
10/20/2025,Garlic flavor - Qian fish,6
10/20/2025,Pickled mustard greens flavor - Jiangtuan,2
10/20/2025,Pickled mustard greens flavor - Sea bass,2
10/20/2025,Pickled mustard greens flavor - Qian fish,3
10/20/2025,Green pepper flavor - Jiangtuan,7
10/20/2025,Green pepper flavor - Sea bass,7
10/20/2025,Green pepper flavor - Qian fish,8
10/20/2025,Mala flavor - Jiangtuan,16
10/20/2025,Mala flavor - Sea bass,16
10/20/2025,Mala flavor - Qian fish,17
10/21/2025,Chicken knee cartilage,52
10/21/2025,Grilled lamb skewers,40
10/21/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
10/21/2025,Old-jar pickled mustard greens flavor - Sea bass,1
10/21/2025,Old-jar pickled mustard greens flavor - Qian fish,1
10/21/2025,Garlic flavor - Jiangtuan,3
10/21/2025,Garlic flavor - Sea bass,3
10/21/2025,Garlic flavor - Qian fish,7
10/21/2025,Green pepper flavor - Jiangtuan,5
10/21/2025,Green pepper flavor - Sea bass,5
10/21/2025,Green pepper flavor - Qian fish,5
10/21/2025,Mala flavor - Jiangtuan,13
10/21/2025,Mala flavor - Sea bass,13
10/21/2025,Mala flavor - Qian fish,13
10/22/2025,Chicken knee cartilage,25
10/22/2025,Grilled lamb skewers,10
10/22/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/22/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/22/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/22/2025,Garlic flavor - Jiangtuan,4
10/22/2025,Garlic flavor - Sea bass,4
10/22/2025,Garlic flavor - Qian fish,7
10/22/2025,Pickled mustard greens flavor - Jiangtuan,2
10/22/2025,Pickled mustard greens flavor - Sea bass,2
10/22/2025,Pickled mustard greens flavor - Qian fish,2
10/22/2025,Green pepper flavor - Jiangtuan,4
10/22/2025,Green pepper flavor - Sea bass,4
10/22/2025,Green pepper flavor - Qian fish,4
10/22/2025,Mala flavor - Jiangtuan,12
10/22/2025,Mala flavor - Sea bass,12
10/22/2025,Mala flavor - Qian fish,12
10/23/2025,Chicken knee cartilage,34
10/23/2025,Grilled lamb skewers,50
10/23/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/23/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/23/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/23/2025,Garlic flavor - Jiangtuan,5
10/23/2025,Garlic flavor - Sea bass,4
10/23/2025,Garlic flavor - Qian fish,9
10/23/2025,Pickled mustard greens flavor - Jiangtuan,2
10/23/2025,Pickled mustard greens flavor - Sea bass,1
10/23/2025,Pickled mustard greens flavor - Qian fish,2
10/23/2025,Green pepper flavor - Jiangtuan,5
10/23/2025,Green pepper flavor - Sea bass,5
10/23/2025,Green pepper flavor - Qian fish,5
10/23/2025,Mala flavor - Jiangtuan,15
10/23/2025,Mala flavor - Sea bass,15
10/23/2025,Mala flavor - Qian fish,15
10/24/2025,Chicken knee cartilage,35
10/24/2025,Grilled lamb skewers,41
10/24/2025,Old-jar pickled mustard greens flavor - Jiangtuan,1
10/24/2025,Old-jar pickled mustard greens flavor - Sea bass,1
10/24/2025,Old-jar pickled mustard greens flavor - Qian fish,1
10/24/2025,Garlic flavor - Jiangtuan,4
10/24/2025,Garlic flavor - Sea bass,4
10/24/2025,Garlic flavor - Qian fish,12
10/24/2025,Pickled mustard greens flavor - Jiangtuan,1
10/24/2025,Pickled mustard greens flavor - Sea bass,1
10/24/2025,Pickled mustard greens flavor - Qian fish,1
10/24/2025,Green pepper flavor - Jiangtuan,6
10/24/2025,Green pepper flavor - Sea bass,6
10/24/2025,Green pepper flavor - Qian fish,6
10/24/2025,Mala flavor - Jiangtuan,21
10/24/2025,Mala flavor - Sea bass,21
10/24/2025,Mala flavor - Qian fish,21
10/25/2025,Chicken knee cartilage,71
10/25/2025,Grilled lamb skewers,69
10/25/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/25/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/25/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/25/2025,Garlic flavor - Jiangtuan,7
10/25/2025,Garlic flavor - Sea bass,7
10/25/2025,Garlic flavor - Qian fish,18
10/25/2025,Pickled mustard greens flavor - Jiangtuan,2
10/25/2025,Pickled mustard greens flavor - Sea bass,2
10/25/2025,Pickled mustard greens flavor - Qian fish,2
10/25/2025,Green pepper flavor - Jiangtuan,7
10/25/2025,Green pepper flavor - Sea bass,7
10/25/2025,Green pepper flavor - Qian fish,8
10/25/2025,Mala flavor - Jiangtuan,19
10/25/2025,Mala flavor - Sea bass,19
10/25/2025,Mala flavor - Qian fish,20
10/26/2025,Chicken knee cartilage,40
10/26/2025,Grilled lamb skewers,107
10/26/2025,Old-jar pickled mustard greens flavor - Jiangtuan,3
10/26/2025,Old-jar pickled mustard greens flavor - Sea bass,3
10/26/2025,Old-jar pickled mustard greens flavor - Qian fish,3
10/26/2025,Garlic flavor - Jiangtuan,7
10/26/2025,Garlic flavor - Sea bass,7
10/26/2025,Garlic flavor - Qian fish,20
10/26/2025,Pickled mustard greens flavor - Jiangtuan,1
10/26/2025,Pickled mustard greens flavor - Sea bass,1
10/26/2025,Pickled mustard greens flavor - Qian fish,2
10/26/2025,Green pepper flavor - Jiangtuan,8
10/26/2025,Green pepper flavor - Sea bass,8
10/26/2025,Green pepper flavor - Qian fish,9
10/26/2025,Mala flavor - Jiangtuan,20
10/26/2025,Mala flavor - Sea bass,20
10/26/2025,Mala flavor - Qian fish,21
10/27/2025,Chicken knee cartilage,22
10/27/2025,Grilled lamb skewers,14
10/27/2025,Old-jar pickled mustard greens flavor - Jiangtuan,2
10/27/2025,Old-jar pickled mustard greens flavor - Sea bass,2
10/27/2025,Old-jar pickled mustard greens flavor - Qian fish,2
10/27/2025,Garlic flavor - Jiangtuan,4
10/27/2025,Garlic flavor - Sea bass,4
10/27/2025,Garlic flavor - Qian fish,5
10/27/2025,Pickled mustard greens flavor - Jiangtuan,1
10/27/2025,Pickled mustard greens flavor - Sea bass,1
10/27/2025,Pickled mustard greens flavor - Qian fish,1
10/27/2025,Green pepper flavor - Jiangtuan,3
10/27/2025,Green pepper flavor - Sea bass,3
