date,dish_name,wastage_qty
2025-11-30 23:52:00,Grilled Fish Base - Garlic Flavor (Kaojiang),17.0
2025-11-30 23:52:00,Red Finger Chili (Cleaned),1.38
2025-11-30 23:52:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,2.79
2025-11-30 23:52:00,Chicken Cartilage Skewers (UOM: Skewer),16.0
2025-11-30 23:52:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.0
2025-11-30 23:52:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,16.95
2025-11-30 23:52:00,Green Bird's Eye Chili (Stemless),37.22
2025-11-30 23:52:00,"Pickled Mustard Stems (Diced, No Leaf)",17.5
2025-11-30 23:52:00,Grilled Fish Base - Spicy Mala (Kaojiang),37.85
2025-11-30 23:52:00,Pearl Garlic(Dia. 2.5cm),2.8
2025-11-30 23:52:00,Frozen Lamb Skewers (Steel Skewer),0.95
2025-11-30 23:52:00,Erjingtiao Chili (Cleaned/Stemless),5.2
2025-11-30 23:52:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.48
2025-11-30 23:52:00,Longsnout Catfish (Dual UOM),8.0
2025-12-02 03:20:00,Sea Bass,4.0
2025-12-02 03:20:00,Grilled Fish Red Oil (Kaojiang),0.29
2025-12-02 03:20:00,Grilled Fish Base - Green Pepper (Kaojiang),8.33
2025-12-02 03:20:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.15
2025-12-02 03:20:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.38
2025-12-02 03:20:00,Black Beans (New Crop),0.69
2025-12-02 03:20:00,Longsnout Catfish (Dual UOM),2.0
2025-12-02 03:20:00,Channel Catfish,13.0
2025-12-02 03:20:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.71
2025-12-02 03:20:00,Chicken Cartilage Skewers (UOM: Skewer),28.0
2025-12-03 21:26:00,Black Beans (New Crop),3.36
2025-12-03 21:26:00,Frozen Lamb Skewers (Steel Skewer),1.85
2025-12-03 21:26:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.97
2025-12-03 21:26:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-12-03 21:26:00,Grilled Fish Red Oil (Kaojiang),0.37
2025-12-03 21:26:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-12-03 21:26:00,Chicken Cartilage Skewers (UOM: Skewer),33.0
2025-12-03 21:26:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.09
2025-12-03 21:26:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.42
2025-12-03 21:26:00,Longsnout Catfish (Dual UOM),2.0
2025-12-03 21:26:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.54
2025-12-03 21:26:00,Grilled Fish Base - Green Pepper (Kaojiang),2.32
2025-12-05 11:47:00,Channel Catfish,1.0
2025-12-05 11:47:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.33
2025-12-05 11:47:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.74
2025-12-05 11:47:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.04
2025-12-05 11:47:00,Small Channel Catfish,1.0
2025-12-05 11:47:00,Frozen Lamb Skewers (Steel Skewer),0.5
2025-12-05 11:47:00,Frozen Lamb Skewers (Steel Skewer),4.38
2025-12-05 11:47:00,Grilled Fish Base - Green Pepper (Kaojiang),1.66
2025-12-05 11:47:00,Frozen Lamb Skewers (Steel Skewer),1.5
2025-12-05 11:47:00,Black Beans (New Crop),2.29
2025-12-05 11:47:00,Channel Catfish,5.0
2025-12-06 10:28:00,Chicken Cartilage Skewers (UOM: Skewer),24.0
2025-12-06 10:28:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.75
2025-12-06 10:28:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-12-06 10:28:00,Grilled Fish Red Oil (Kaojiang),0.76
2025-12-06 10:28:00,Chicken Cartilage Skewers (UOM: Skewer),6.0
2025-12-06 10:28:00,Channel Catfish,176.0
2025-12-06 10:28:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.13
2025-12-06 10:28:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.2
2025-12-06 10:28:00,Grilled Fish Base - Green Pepper (Kaojiang),0.66
2025-12-07 09:56:00,Frozen Lamb Skewers (Steel Skewer),0.53
2025-12-07 09:56:00,Grilled Fish Base - Green Pepper (Kaojiang),4.0
2025-12-07 09:56:00,Chicken Cartilage Skewers (UOM: Skewer),77.0
2025-12-07 09:56:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.7
2025-12-07 09:56:00,Sea Bass,2.0
2025-12-07 09:56:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-12-07 09:56:00,Longsnout Catfish (Dual UOM),4.0
2025-12-07 09:56:00,Channel Catfish,126.0
2025-12-07 09:56:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.1
2025-12-07 09:56:00,Black Beans (New Crop),3.1
2025-12-08 20:53:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.0
2025-12-08 20:53:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.07
2025-12-08 20:53:00,Grilled Fish Base - Garlic Flavor (Kaojiang),66.0
2025-12-08 20:53:00,Grilled Fish Base - Spicy Mala (Kaojiang),5.77
2025-12-08 20:53:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.27
2025-12-09 14:18:00,Grilled Fish Red Oil (Kaojiang),0.26
2025-12-09 14:18:00,Black Beans (New Crop),2.84
2025-12-09 14:18:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-12-09 14:18:00,Grilled Fish Base - Green Pepper (Kaojiang),10.66
2025-12-09 14:18:00,Channel Catfish,2.0
2025-12-09 14:18:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.37
2025-12-09 14:18:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.1
2025-12-09 14:18:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.77
2025-12-09 14:18:00,Frozen Lamb Skewers (Steel Skewer),2.13
2025-12-09 14:18:00,Small Channel Catfish,2.0
2025-12-09 14:18:00,Frozen Lamb Skewers (Steel Skewer),0.6
2025-12-09 14:18:00,Channel Catfish,11.0
2025-12-11 21:59:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.62
2025-12-11 21:59:00,Channel Catfish,25.0
2025-12-11 21:59:00,Channel Catfish,21.0
2025-12-11 21:59:00,Small Channel Catfish,21.0
2025-12-11 21:59:00,Sea Bass,18.0
2025-12-11 21:59:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,3.07
2025-12-11 21:59:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.06
2025-12-11 21:59:00,Grilled Fish Base - Garlic Flavor (Kaojiang),2.65
2025-12-11 21:59:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-12-11 23:58:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.32
2025-12-11 23:58:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-12-11 23:58:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-12-11 23:58:00,Black Beans (New Crop),2.26
2025-12-11 23:58:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.62
2025-12-11 23:58:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.32
2025-12-11 23:58:00,Channel Catfish,4.0
2025-12-15 13:18:00,Sea Bass,18.0
2025-12-15 13:18:00,Small Channel Catfish,3.0
2025-12-15 13:18:00,Black Beans (New Crop),4.68
2025-12-15 13:18:00,Grilled Fish Base - Sauerkraut (Kaojiang),5.33
2025-12-15 13:18:00,Channel Catfish,89.0
2025-12-15 13:18:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.11
2025-12-15 13:18:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.85
2025-12-15 13:18:00,Grilled Fish Base - Spicy Mala (Kaojiang),0.11
2025-12-15 13:18:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,4.17
2025-12-15 13:18:00,Channel Catfish,3.0
2025-12-15 13:18:00,Frozen Lamb Skewers (Steel Skewer),0.8
2025-12-15 13:18:00,Frozen Lamb Skewers (Steel Skewer),1.1
2025-12-15 13:18:00,Grilled Fish Base - Green Pepper (Kaojiang),1.33
2025-12-15 13:18:00,Grilled Fish Base - Garlic Flavor (Kaojiang),5.0
2025-12-18 03:04:00,Grilled Fish Base - Spicy Mala (Kaojiang),49.3
2025-12-18 03:04:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-12-18 03:04:00,Sea Bass,5.0
2025-12-18 03:04:00,Grilled Fish Base - Garlic Flavor (Kaojiang),2.33
2025-12-18 03:04:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.24
2025-12-18 03:04:00,Longsnout Catfish (Dual UOM),9.0
2025-12-18 03:04:00,Black Beans (New Crop),9.55
2025-12-18 03:04:00,Chicken Cartilage Skewers (UOM: Skewer),25.0
2025-12-20 14:04:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.8
2025-12-20 14:04:00,Sea Bass,14.0
2025-12-20 14:04:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.66
2025-12-20 14:04:00,Channel Catfish,2.0
2025-12-20 14:04:00,Grilled Fish Base - Green Pepper (Kaojiang),3.98
2025-12-20 14:04:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-12-20 14:04:00,Black Beans (New Crop),6.58
2025-12-20 14:04:00,Frozen Lamb Skewers (Steel Skewer),3.23
2025-12-20 14:04:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.45
2025-12-20 14:04:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.99
2025-12-20 14:04:00,Longsnout Catfish (Dual UOM),1.0
2025-12-20 14:04:00,Small Channel Catfish,2.0
2025-12-20 14:04:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.2
2025-12-23 15:05:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.47
2025-12-23 15:05:00,Grilled Fish Base - Green Pepper (Kaojiang),0.33
2025-12-23 15:05:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.58
2025-12-23 15:05:00,Longsnout Catfish (Dual UOM),10.0
2025-12-23 15:05:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.26
2025-12-23 15:05:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-12-23 15:05:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.99
2025-12-23 15:05:00,Sea Bass,24.0
2025-12-23 15:05:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.02
2025-12-24 11:30:00,Grilled Fish Base - Sauerkraut (Kaojiang),11.66
2025-12-24 11:30:00,Grilled Fish Red Oil (Kaojiang),0.27
2025-12-24 11:30:00,Grilled Fish Base - Garlic Flavor (Kaojiang),5.66
2025-12-24 11:30:00,Black Beans (New Crop),2.63
2025-12-24 11:30:00,Grilled Fish Base - Green Pepper (Kaojiang),10.32
2025-12-24 11:30:00,Sea Bass,1.0
2025-12-24 11:30:00,Grilled Fish Base - Spicy Mala (Kaojiang),26.81
2025-12-24 11:30:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.15
2025-12-24 11:30:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.66
2025-12-24 11:30:00,Frozen Lamb Skewers (Steel Skewer),0.65
2025-12-27 22:33:00,Channel Catfish,14.0
2025-12-27 22:33:00,Small Channel Catfish,14.0
2025-12-27 22:33:00,Frozen Lamb Skewers (Steel Skewer),10.0
2025-12-27 22:33:00,Frozen Lamb Skewers (Steel Skewer),3.18
2025-12-27 22:33:00,Frozen Lamb Skewers (Steel Skewer),0.3
2025-12-27 22:33:00,Sea Bass,15.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),227.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),63.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),15.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),11.0
2025-12-27 22:33:00,Longsnout Catfish (Dual UOM),1.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-12-27 22:33:00,Chicken Cartilage Skewers (UOM: Skewer),8.0
2025-12-27 22:33:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.17
2025-12-27 22:33:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.15
2025-12-28 21:39:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-12-28 21:39:00,Sea Bass,4.0
2025-12-28 21:39:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.89
2025-12-28 21:39:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.11
2025-12-28 21:39:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.68
2025-12-28 21:39:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.38
2025-12-28 21:39:00,Black Beans (New Crop),0.71
2025-12-29 15:43:00,Grilled Fish Red Oil (Kaojiang),0.89
2025-12-29 15:43:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.33
2025-12-29 15:43:00,Black Beans (New Crop),7.3
2025-12-29 15:43:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.88
2025-12-29 15:43:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.89
2025-12-31 09:24:00,Grilled Fish Base - Sauerkraut (Kaojiang),15.66
2025-12-31 09:24:00,Grilled Fish Base - Spicy Mala (Kaojiang),152.42
2025-12-31 09:24:00,Small Channel Catfish,8.0
2025-12-31 09:24:00,Channel Catfish,8.0
2025-12-31 09:24:00,Grilled Fish Base - Green Pepper (Kaojiang),45.99
2025-12-31 09:24:00,Grilled Fish Red Oil (Kaojiang),0.2
2025-12-31 09:24:00,Frozen Lamb Skewers (Steel Skewer),0.38
2025-12-31 09:24:00,Longsnout Catfish (Dual UOM),6.0
2025-12-31 09:24:00,Chicken Cartilage Skewers (UOM: Skewer),7.0
2025-12-31 09:24:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.6
2025-12-31 09:24:00,Grilled Fish Base - Garlic Flavor (Kaojiang),15.32
2026-01-01 01:59:00,Channel Catfish,15.0
2026-01-01 01:59:00,Garlic Sprouts (Cleaned),11.9
2026-01-01 01:59:00,Erjingtiao Chili (Cleaned/Stemless),1.3
2026-01-01 01:59:00,Green Bird's Eye Chili (Stemless),64.07
2026-01-01 01:59:00,Mixed Chili Shreds (5kg/Bag),0.5
2026-01-01 01:59:00,Frozen Lamb Skewers (Steel Skewer),0.58
2026-01-01 01:59:00,Cumin Powder,0.88
2026-01-01 01:59:00,Small Channel Catfish,15.0
2026-01-01 01:59:00,Red Bird's Eye Chili (Stemless),4.3
2026-01-01 01:59:00,Chicken Cartilage Skewers (UOM: Skewer),12.0
2026-01-01 01:59:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.23
2026-01-01 01:59:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,23.3
2026-01-01 01:59:00,"Pickled Mustard Stems (Diced, No Leaf)",14.41
2026-01-01 02:38:00,Longsnout Catfish (Dual UOM),17.0
2026-01-01 02:38:00,Longsnout Catfish (Dual UOM),1.0
2026-01-01 02:38:00,Grilled Fish Red Oil (Kaojiang),7.0
2026-01-01 02:38:00,Pure Lard (15kg/Case),3.98
2026-01-01 02:38:00,Pearl Garlic(Dia. 2.5cm),4.0
2026-01-01 03:01:00,Pure Lard (15kg/Case),4.0
2026-01-01 03:11:00,Sea Bass,9.0
2026-01-03 22:41:00,Sea Bass,13.0
2026-01-03 22:41:00,Sea Bass,60.0
2026-01-03 22:41:00,Chicken Cartilage Skewers (UOM: Skewer),37.0
2026-01-03 22:41:00,Longsnout Catfish (Dual UOM),11.0
2026-01-05 09:56:00,Frozen Lamb Skewers (Steel Skewer),3.0
2026-01-05 09:56:00,Longsnout Catfish (Dual UOM),20.0
2026-01-05 09:56:00,Chicken Cartilage Skewers (UOM: Skewer),131.0
2026-01-06 12:21:00,Channel Catfish,3.0
2026-01-06 12:21:00,Channel Catfish,1.0
2026-01-08 21:28:00,Sea Bass,29.0
2026-01-08 21:28:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2026-01-08 21:28:00,Longsnout Catfish (Dual UOM),1.0
2026-01-09 11:21:00,Sea Bass,2.0
2026-01-09 11:21:00,Chicken Cartilage Skewers (UOM: Skewer),6.0
2026-01-09 11:21:00,Frozen Lamb Skewers (Steel Skewer),1.7
2026-01-09 11:21:00,Longsnout Catfish (Dual UOM),1.0
2026-01-09 11:21:00,Sea Bass,7.0
2026-01-10 21:36:00,Frozen Lamb Skewers (Steel Skewer),0.25
2026-01-11 09:34:00,Chicken Cartilage Skewers (UOM: Skewer),7.0
2026-01-11 09:34:00,Chicken Cartilage Skewers (UOM: Skewer),50.0
2026-01-12 22:13:00,Sea Bass,1.0
2026-01-13 12:32:00,Chicken Cartilage Skewers (UOM: Skewer),21.0
2026-01-13 12:32:00,Chicken Cartilage Skewers (UOM: Skewer),11.0
2026-01-13 12:32:00,Longsnout Catfish (Dual UOM),1.0
2026-01-13 12:32:00,Frozen Lamb Skewers (Steel Skewer),2.3
2026-01-13 12:32:00,Frozen Lamb Skewers (Steel Skewer),1.53
2026-01-13 12:32:00,Frozen Lamb Skewers (Steel Skewer),0.5
2026-01-14 01:07:00,Channel Catfish,6.0
2026-01-15 09:45:00,Sea Bass,1.0
2026-01-15 09:45:00,Frozen Lamb Skewers (Steel Skewer),0.85
2026-01-15 09:45:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2026-01-15 09:45:00,Sea Bass,9.0
2026-01-16 17:50:00,Channel Catfish,1.0
2026-01-16 17:50:00,Frozen Lamb Skewers (Steel Skewer),0.7
2026-01-17 01:01:00,Frozen Lamb Skewers (Steel Skewer),0.4
2026-01-17 01:01:00,Longsnout Catfish (Dual UOM),1.0
2026-01-17 01:01:00,Sea Bass,1.0
2026-01-18 09:28:00,Sea Bass,7.0
2026-01-21 11:40:00,Longsnout Catfish (Dual UOM),1.0
2026-01-21 11:40:00,Chicken Cartilage Skewers (UOM: Skewer),61.0
2026-01-23 19:53:00,Channel Catfish,13.0
